VT("/Vpeak") (frequency=775) X,VT("/Vpeak") (frequency=775) Y,VT("/Vin") (frequency=775) X,VT("/Vin") (frequency=775) Y
0.00129333220454425,1.719789226545732,0.00129333220454425,1.65117237956137
0.00134333220454425,1.719789226442958,0.00134333220454425,1.670421735763091
0.00139333220454425,1.719789226340183,0.00139333220454425,1.688466473953717
0.001443332204544249,1.719789226237409,0.001443332204544249,1.704242188204092
0.001493332204544249,1.719789226134635,0.001493332204544249,1.716818315620624
0.001505832204544249,1.719789226108942,0.001505832204544249,1.71937065346389
0.001507394704544249,1.71978922610573,0.001507394704544249,1.719671813521731
0.001507739427975314,1.719789226105022,0.001507739427975314,1.719737713885344
0.00150782560883308,1.719789226104845,0.00150782560883308,1.719754158279671
0.001507997970548612,1.71978922610449,0.001507997970548612,1.719787010212154
0.001508024502556275,1.719789226173389,0.001508024502556275,1.719792062814838
0.001508049734388945,1.719789226290111,0.001508049734388945,1.719796866738966
0.00150806706608191,1.719789226370276,0.00150806706608191,1.719800165933936
0.001508082886622575,1.719789226443443,0.001508082886622575,1.719803177037685
0.001508114527703904,1.719789226589751,0.001508114527703904,1.719809198002361
0.001508177809866564,1.719789226882257,0.001508177809866564,1.719821234959931
0.001508304374191882,1.719789227466805,0.001508304374191882,1.719845288983938
0.00150855750284252,1.719789228634018,0.00150855750284252,1.719893317435464
0.001509063760143795,1.719789230962975,0.001509063760143795,1.719989055697374
0.001509316888794432,1.719789232316622,0.001509316888794432,1.720036765362301
0.001509443453119751,1.719789245525102,0.001509443453119751,1.720060580296519
0.001509523208936809,1.71978942484011,0.001509523208936809,1.720075573855721
0.001509587567232439,1.719790219243788,0.001509587567232439,1.720087665078494
0.0015096647659742,1.719792992492995,0.0015096647659742,1.720102159600982
0.001509730490876601,1.719797322796914,0.001509730490876601,1.720114492034772
0.001509810001664208,1.71980498668959,0.001509810001664208,1.720129401613425
0.001509969023239422,1.719824672721132,0.001509969023239422,1.720159189230318
0.001510030234994191,1.719833125229638,0.001510030234994191,1.720170644086602
0.001510093327020562,1.719842003466689,0.001510093327020562,1.720182444282832
0.001510152267350434,1.719850350372981,0.001510152267350434,1.720193461996272
0.00151027014801018,1.719867074080498,0.00151027014801018,1.720215480075974
0.001510505909329671,1.71990054236925,0.001510505909329671,1.720259446821273
0.001510977431968654,1.719967483477132,0.001510977431968654,1.720347102452806
0.001511920477246619,1.720101320668226,0.001511920477246619,1.720521300664778
0.001513806567802549,1.720368764674544,0.001513806567802549,1.7208652320685
0.00151757874891441,1.720902692933423,0.00151757874891441,1.721535133919125
0.001525123111138132,1.721966695615235,0.001525123111138132,1.722802313393857
0.001540211835585575,1.724079398792118,0.001540211835585575,1.725040363928718
0.001545011554703437,1.724747189639868,0.001545011554703437,1.725667914281344
0.001554610992939161,1.726076667795029,0.001554610992939161,1.72679869867404
0.001559410712057024,1.726738368905989,0.001559410712057024,1.727301315046506
0.001560610641836489,1.726903478490384,0.001560610641836489,1.727420381819917
0.00156301050139542,1.727233320774475,0.00156301050139542,1.727650581812898
0.001564192337811398,1.727395570719328,0.001564192337811398,1.727760051253486
0.001564872994724931,1.727488960427752,0.001564872994724931,1.727821929667662
0.001564958076839122,1.72750033243532,0.001564958076839122,1.727829604372294
0.001565121903528982,1.72751980915637,0.001565121903528982,1.727844344484963
0.001565153231027103,1.727523196186193,0.001565153231027103,1.727847157497445
0.001565195418925034,1.727527627929492,0.001565195418925034,1.727850942843099
0.001565279794720894,1.727536168017885,0.001565279794720894,1.727858503677716
0.001565407545267772,1.727548542446279,0.001565407545267772,1.727869926267227
0.001565560215717201,1.727562786011446,0.001565560215717201,1.72788353750075
0.001565739789270362,1.727579115261535,0.001565739789270362,1.727899492171527
0.001565955656980479,1.72759843077987,0.001565955656980479,1.727918592649923
0.001566226173367891,1.727622386506346,0.001566226173367891,1.727942407020407
0.001566587551937093,1.727654126292523,0.001566587551937093,1.727974009239197
0.001567115233027126,1.727700036124192,0.001567115233027126,1.728019720735606
0.001568008711373969,1.727776617870998,0.001568008711373969,1.728095945509753
0.001569795668067655,1.727925372122062,0.001569795668067655,1.728243958779606
0.001573328859187215,1.728202090976448,0.001573328859187215,1.728519164973595
0.001580030595330328,1.728663245380565,0.001580030595330328,1.728977261702453
0.001588695273214751,1.72913523803963,0.001588695273214751,1.729444816827393
0.001597425169289403,1.729468648725637,0.001597425169289403,1.72977288260882
0.001605239194898426,1.72964639276272,0.001605239194898426,1.729944295892318
0.001608885598106198,1.729690955689446,0.001608885598106198,1.729984690935225
0.001609986572864251,1.729699754593996,0.001609986572864251,1.729991931638614
0.001612188522380359,1.729711427085719,0.001612188522380359,1.729999515521596
0.001613760902084416,1.729715552964197,0.001613760902084416,1.729999302299075
0.001615395936923397,1.729717358633895,0.001615395936923397,1.729994106657223
0.001615742279326078,1.729717478862693,0.001615742279326078,1.729992355248456
0.001616434964131438,1.729717607250175,0.001616434964131438,1.729988169871406
0.001617648671086415,1.72971769964042,0.001617648671086415,1.729978642139395
0.001619139102180892,1.729717739696587,0.001619139102180892,1.729963120522797
0.001621356879667142,1.729717761523957,0.001621356879667142,1.729932227933612
0.001625037405388141,1.729717774230624,0.001625037405388141,1.729860389651216
0.001626783419115759,1.7297177748536,0.001626783419115759,1.729817337741214
0.001628402638202974,1.729717774260183,0.001628402638202974,1.729772255742841
0.001629212247746582,1.729717773729467,0.001629212247746582,1.729747854803467
0.001629520069563955,1.729717773500986,0.001629520069563955,1.729738252079963
0.001630135713198703,1.729717773024345,0.001630135713198703,1.729718509190386
0.001630250055215374,1.729717773006329,0.001630250055215374,1.729714763497197
0.001630350840698315,1.729717773006153,0.001630350840698315,1.729711441406954
0.001630473060441297,1.729717773005914,0.001630473060441297,1.729707387043002
0.001630585002648492,1.729717773005687,0.001630585002648492,1.729703648842147
0.001630808887062882,1.729717773005229,0.001630808887062882,1.729696101393807
0.001631256655891662,1.729717773004309,0.001631256655891662,1.729680722342147
0.001632152193549222,1.729717773002466,0.001632152193549222,1.72964882787717
0.001633943268864341,1.729717772998778,0.001633943268864341,1.729580495661221
0.001637525419494581,1.729717772991399,0.001637525419494581,1.729425676881815
0.00164468972075506,1.729717772976638,0.00164468972075506,1.729043596452668
0.001659018323276017,1.729717772947116,0.001659018323276017,1.727991445265331
0.001686754608709057,1.729717772889968,0.001686754608709057,1.724882534336298
0.001721559045670382,1.729717772818255,0.001721559045670382,1.719061093385563
0.001760241214568174,1.729717772738552,0.001760241214568174,1.71027837149354
0.001802999372939661,1.729717772650451,0.001802999372939661,1.69810412809369
0.001849854751896596,1.729717772553908,0.001849854751896596,1.682399230294353
0.001899854751896596,1.729717772450885,0.001899854751896596,1.663810064512528
0.001949854751896596,1.729717772347862,0.001949854751896596,1.6444062837225
0.001999854751896595,1.729717772244839,0.001999854751896595,1.625332459771352
0.002049854751896596,1.729717772141817,0.002049854751896596,1.607713701324602
0.002099854751896596,1.729717772038794,0.002099854751896596,1.592589287021653
0.002149854751896596,1.729717771935771,0.002149854751896596,1.580851361491537
0.002199854751896596,1.729717771832748,0.002199854751896596,1.573192310370348
0.002247731141501329,1.729717771734101,0.002247731141501329,1.57010125485305
0.002293417957131592,1.729717771639965,0.002293417957131592,1.571182534090889
0.002338020838201505,1.729717771548063,0.002338020838201505,1.575987363161645
0.002382417859710865,1.729717771456585,0.002382417859710865,1.584224171120529
0.002427519044711635,1.729717771363656,0.002427519044711635,1.595724464122671
0.002474535246899941,1.729717771266781,0.002474535246899941,1.610478985935732
0.002524535246899941,1.729717771163758,0.002524535246899941,1.628412907596913
0.002574535246899941,1.729717771060735,0.002574535246899941,1.647620188223149
0.002624535246899941,1.729717770957713,0.002624535246899941,1.666967846932946
0.002674535246899941,1.72971777085469,0.002674535246899941,1.685314622355346
0.002724535246899941,1.729717770751667,0.002724535246899941,1.701578292274974
0.002774535246899941,1.729717770648644,0.002774535246899941,1.714799510731284
0.002824535246899941,1.729717770545621,0.002824535246899941,1.724198397009637
0.002873459630359495,1.729717770444815,0.002873459630359495,1.729161102798981
0.002884806726835493,1.729717770421435,0.002884806726835493,1.729678435702823
0.002885779707002891,1.72971777041943,0.002885779707002891,1.729711491501151
0.002886186334079351,1.729717770589081,0.002886186334079351,1.729724776036992
0.00288659491201303,1.729717770905414,0.00288659491201303,1.729737809483231
0.002886757746164847,1.729717771029385,0.002886757746164847,1.729742915858435
0.002886907242364054,1.729717771142141,0.002886907242364054,1.729747559820239
0.002887206234762468,1.729717771364593,0.002887206234762468,1.7297567209581
0.002887804219559297,1.729717771797223,0.002887804219559297,1.729774536023333
0.002889000189152955,1.729717772613315,0.002889000189152955,1.729808136790686
0.002891392128340271,1.72971777404863,0.002891392128340271,1.729867217004839
0.002896176006714902,1.729717776195582,0.002896176006714902,1.729952866027625
0.00289737197630856,1.729717777040669,0.00289737197630856,1.72996750070355
0.002899763915495875,1.729717895396157,0.002899763915495875,1.72998863316341
0.002904254670425498,1.729719603200794,0.002904254670425498,1.729998995989752
0.002907509767916115,1.729719992734228,0.002907509767916115,1.729982594019406
0.002909789606114687,1.729720071706537,0.002909789606114687,1.729959140147461
0.002913515642934332,1.729720120213941,0.002913515642934332,1.729899596415976
0.002918373845303851,1.729720140933209,0.002918373845303851,1.729782460047327
0.002919373032971027,1.729720140918791,0.002919373032971027,1.729752830290268
0.002919770499859572,1.729720140681492,0.002919770499859572,1.729740518937721
0.002920102084595737,1.729720140442189,0.002920102084595737,1.729730019710909
0.002920261789207711,1.729720140319172,0.002920261789207711,1.729724888690345
0.002920383631011673,1.729720140223465,0.002920383631011673,1.729720941708705
0.00292045969155069,1.72972014020391,0.00292045969155069,1.729718463552558
0.002920525127265014,1.729720140203798,0.002920525127265014,1.729716322816803
0.002920616737508021,1.72972014020362,0.002920616737508021,1.729713312181592
0.002920691304082121,1.72972014020347,0.002920691304082121,1.729710849950751
0.002920840437230323,1.729720140203166,0.002920840437230323,1.729705893961847
0.002921138703526725,1.729720140202554,0.002921138703526725,1.729695855884321
0.002921735236119531,1.729720140201327,0.002921735236119531,1.729675275404984
0.002922928301305141,1.729720140198871,0.002922928301305141,1.7296320977644
0.002925314431676362,1.729720140193956,0.002925314431676362,1.729537680975224
0.002930086692418803,1.729720140184126,0.002930086692418803,1.729316647881149
0.002939631213903687,1.729720140164461,0.002939631213903687,1.728746231751884
0.002958720256873453,1.729720140125131,0.002958720256873453,1.727096794176239
0.002989290175834606,1.729720140062144,0.002989290175834606,1.723076843333122
0.00302560938030943,1.729720139987311,0.00302560938030943,1.716209566948556
0.003065761305975266,1.72972013990458,0.003065761305975266,1.706224509876274
0.003109914221429109,1.729720139813605,0.003109914221429109,1.692788227536723
0.003158441323299481,1.729720139713617,0.003158441323299481,1.675774475882924
0.003208441323299481,1.729720139610594,0.003208441323299481,1.656756657134969
0.003258441323299481,1.729720139507571,0.003258441323299481,1.637340283094065
0.003308441323299481,1.729720139404548,0.003308441323299481,1.618670668446053
0.003358441323299481,1.729720139301525,0.003358441323299481,1.60184907874084
0.003408441323299481,1.729720139198502,0.003408441323299481,1.587867769982969
0.003458441323299481,1.729720139095478,0.003458441323299481,1.57755145837403
0.003508056014181919,1.729720138993249,0.003508056014181919,1.571537823773577
0.003555096980879873,1.729720138896323,0.003555096980879873,1.570042698688364
0.003600254761963244,1.729720138803277,0.003600254761963244,1.572538087814759
0.003644703910385622,1.729720138711691,0.003644703910385622,1.578638764810648
0.003689254880988692,1.729720138619896,0.003689254880988692,1.588094650865497
0.003734903991445155,1.729720138525838,0.003734903991445155,1.600789138239517
0.00378302565003478,1.729720138426686,0.00378302565003478,1.616779006102121
0.00383302565003478,1.729720138323663,0.00383302565003478,1.635303321106912
0.00388302565003478,1.729720138220641,0.00388302565003478,1.654694549889418
0.00393302565003478,1.729720138117618,0.00393302565003478,1.67380886100849
0.00398302565003478,1.729720138014595,0.00398302565003478,1.691518757579887
0.004033025650034779,1.729720137911572,0.004033025650034779,1.706779584994813
0.004083025650034779,1.729720137808549,0.004083025650034779,1.718691152016759
0.004133025650034779,1.729720137705526,0.004133025650034779,1.726550830409741
0.004139023455146743,1.729720137693168,0.004139023455146743,1.727196757771643
0.00415101906537067,1.729720137668451,0.00415101906537067,1.728290585800508
0.004175010285818526,1.729720137619018,0.004175010285818526,1.729674269295112
0.004175814933647384,1.72972013761736,0.004175814933647384,1.729701915162318
0.00417645737596414,1.72972013768843,0.00417645737596414,1.729723109558942
0.004176645180371444,1.729720137835182,0.004176645180371444,1.729729157923954
0.004176786078256335,1.729720137944247,0.004176786078256335,1.729733651855537
0.004176926465306769,1.72972013805203,0.004176926465306769,1.729738092164913
0.004177207239407636,1.729720138264915,0.004177207239407636,1.729746860991256
0.004177768787609369,1.729720138679895,0.004177768787609369,1.729763951417305
0.004178891884012837,1.729720139466538,0.004178891884012837,1.729796342921445
0.004181138076819771,1.729720140866285,0.004181138076819771,1.729853965240827
0.00418563046243364,1.729720142982646,0.00418563046243364,1.729940544496396
0.004186753558837107,1.729720143408112,0.004186753558837107,1.729956213474934
0.004188999751644042,1.729720152300355,0.004188999751644042,1.729980376898888
0.004191980502904669,1.729720801431792,0.004191980502904669,1.729997668427167
0.004194717769657101,1.729721649211852,0.004194717769657101,1.729998703014308
0.004197992486479057,1.729722015214227,0.004197992486479057,1.72998126845029
0.00420082393925997,1.729722114768333,0.00420082393925997,1.729949799317124
0.004204409897086397,1.729722158936729,0.004204409897086397,1.72988813291953
0.004205082876534532,1.729722159759415,0.004205082876534532,1.729873844639621
0.004206428835430802,1.729722159938094,0.004206428835430802,1.729842694931907
0.004209120753223341,1.729722158921519,0.004209120753223341,1.729770107801531
0.00421046671211961,1.729722158006511,0.00421046671211961,1.729728673496931
0.004210724406054414,1.729722157850132,0.004210724406054414,1.729720349905495
0.004210888571982701,1.729722157850242,0.004210888571982701,1.729714981839294
0.004211028920128543,1.729722157850074,0.004211028920128543,1.729710352200048
0.004211128305984022,1.729722157849894,0.004211128305984022,1.729707051259877
0.004211327077694979,1.729722157849505,0.004211327077694979,1.729700393374862
0.004211724621116893,1.729722157848702,0.004211724621116893,1.729686853608065
0.004212519707960722,1.729722157847076,0.004212519707960722,1.729658878266457
0.004214109881648379,1.729722157843809,0.004214109881648379,1.729599345842375
0.004217290229023694,1.729722157837264,0.004217290229023694,1.729465966899525
0.004223650923774322,1.729722157824165,0.004223650923774322,1.729142070594904
0.00423637231327558,1.729722157797958,0.00423637231327558,1.728266907417945
0.004261815092278096,1.729722157745539,0.004261815092278096,1.725620363889197
0.004295548785320303,1.729722157676034,0.004295548785320303,1.720333258250232
0.004333560418824892,1.729722157597713,0.004333560418824892,1.712115967439523
0.00437557720652995,1.729722157511139,0.00437557720652995,1.700577447131232
0.004421623851679155,1.729722157416262,0.004421623851679155,1.685529468673911
0.004471623851679154,1.729722157313239,0.004471623851679154,1.667201933698818
0.004521623851679154,1.729722157210216,0.004521623851679154,1.647859707347847
0.004571623851679154,1.729722157107193,0.004571623851679154,1.62864373055312
0.004621623851679153,1.72972215700417,0.004621623851679153,1.610687497157481
0.004671623851679153,1.729722156901148,0.004671623851679153,1.59505019245305
0.004721623851679153,1.729722156798125,0.004721623851679153,1.582654214962188
0.004771623851679153,1.729722156695102,0.004771623851679153,1.574230766866915
0.00481992370335554,1.729722156595581,0.00481992370335554,1.570334493509014
0.004865930381343321,1.729722156500787,0.004865930381343321,1.570701755586408
0.004910643171801601,1.729722156408658,0.004910643171801601,1.574857808989208
0.004955008425947797,1.729722156317245,0.004955008425947797,1.58248921480582
0.004977504212973899,1.729722156270894,0.004977504212973899,1.587586241465368
0.005,1.729722156224542,0.005,1.593431457505076
