/Vpeak (Cout=1e-12) X,/Vpeak (Cout=1e-12) Y,/Vpeak (Cout=5.222222e-12) X,/Vpeak (Cout=5.222222e-12) Y,/Vpeak (Cout=7.333333e-12) X,/Vpeak (Cout=7.333333e-12) Y,/Vpeak (Cout=2e-11) X,/Vpeak (Cout=2e-11) Y,/Vin (Cout=1e-12) X,/Vin (Cout=1e-12) Y,/Vpeak (Cout=1.155556e-11) X,/Vpeak (Cout=1.155556e-11) Y
0.2775,-1.206037254259136e-17,0.2775,-4.293011318095545e-17,0.2775,-4.937761308993076e-17,0.2775,-7.536711081133793e-17,0.2775,0,0.2775,-5.912437829858959e-17
0.3,6.012970690279154e-15,0.3,4.970073640110121e-15,0.3,4.119867522818623e-15,0.3,2.314026002284102e-15,0.3,0,0.3,3.15306542957434e-15
0.3000000693279327,3.829169112623497e-06,0.3000000182601498,8.240895619682884e-07,0.3000000107179658,4.436509070144128e-07,0.3000000076599266,2.107831565857614e-07,0.3000000693279327,4.044124732982546e-06,0.3000000086304221,3.059674614965924e-07
0.3000001198816961,6.618065911172751e-06,0.3000000311670683,1.403363455167864e-06,0.3000000189094603,7.807478527188514e-07,0.3000000131051043,3.587518515231391e-07,0.3000001198816961,6.993084965128959e-06,0.3000000150729892,5.324724377815017e-07
0.3000002209892229,1.218944040089472e-05,0.3000000569809054,2.555866669515486e-06,0.3000000352924493,1.45084663310966e-06,0.3000000239954597,6.511775966896207e-07,0.3000002209892229,1.289099052084741e-05,0.3000000279581234,9.816716074711471e-07
0.3000003307951822,1.823300014059862e-05,0.3000000856201657,3.827682148693815e-06,0.3000000568780892,2.327470550494507e-06,0.3000000383682214,1.032060407481352e-06,0.3000003307951822,1.929627924224242e-05,0.3000000450203338,1.570732531507263e-06
0.300000451040995,2.484550979941476e-05,0.3000001172417951,5.226454889066345e-06,0.3000000811171444,3.306075483876207e-06,0.3000000549240854,1.466359441874148e-06,0.300000451040995,2.631052692228519e-05,0.3000000643756599,2.233714557143853e-06
0.3000005923395277,3.261116953215981e-05,0.3000001549987235,6.892008160288175e-06,0.3000001092713969,4.437935019138032e-06,0.3000000749321388,1.987669467887777e-06,0.3000005923395277,3.455279799854938e-05,0.3000000871718737,3.010227576020796e-06
0.3000007638042966,4.203142698898883e-05,0.3000002018991914,8.95719131067728e-06,0.300000143839728,5.823661505563038e-06,0.3000001006241071,2.654433214969254e-06,0.3000007638042966,4.455468344766178e-05,0.3000001156088881,3.975376142538405e-06
0.300000973857101,5.357052321663593e-05,0.3000002608220972,1.154968597908162e-05,0.3000001873662075,7.565731217527557e-06,0.3000001345116376,3.532891895822117e-06,0.300000973857101,5.680740884941859e-05,0.3000001520180385,5.208907200091831e-06
0.3000012348652314,6.79112825017707e-05,0.3000003359806608,1.485746952430753e-05,0.3000002429948322,9.791708948581012e-06,0.3000001799856152,4.714130325440195e-06,0.3000012348652314,7.203232265479143e-05,0.3000001993808836,6.813915311573768e-06
0.3000015646750288,8.604125819287616e-05,0.3000004337627825,1.916763426814286e-05,0.3000003154503505,1.269493864464175e-05,0.3000002421400843,6.338514444213556e-06,0.3000015646750288,9.127032985375982e-05,0.300000262203944,8.948308820430489e-06
0.3000019830748406,0.0001090622560380901,0.3000005623319373,2.485309296559739e-05,0.3000004113717069,1.655115815403194e-05,0.3000003272110849,8.588413844991684e-06,0.3000019830748406,0.0001156755424362443,0.3000003467015173,1.183531423328241e-05
0.3000024998275545,0.0001375374361686267,0.3000007283189124,3.223416817923098e-05,0.3000005378310004,2.166588749064991e-05,0.30000043769533,1.157209068909439e-05,0.3000024998275545,0.0001458171986313817,0.300000458673589,1.569990390331487e-05
0.3000030984908746,0.0001706007794122792,0.3000009288529226,4.123114046412393e-05,0.3000006965934324,2.815186283614395e-05,0.3000005646478213,1.511836500100707e-05,0.3000030984908746,0.0001807359673783593,0.3000005968419709,2.054889190106155e-05
0.3000037439852513,0.0002063623234317618,0.300001148067531,5.119581604321528e-05,0.3000008771850815,3.564404459845219e-05,0.300000692868078,1.888062456362933e-05,0.3000037439852513,0.0002183855121749012,0.3000007484620801,2.600636235576314e-05
0.3000044106668143,0.0002434465008485134,0.3000013694230025,6.143640286318218e-05,0.3000010630660926,4.352346209760333e-05,0.3000008137327205,2.266152622730475e-05,0.3000044106668143,0.0002572699848365223,0.3000008994126849,3.163167229377575e-05
0.300005094078293,0.0002816468239128235,0.300001586010553,7.167779891881721e-05,0.3000012444939829,5.142884612389166e-05,0.3000009262208817,2.645788281314523e-05,0.300005094078293,0.0002971293397071861,0.300001043623689,3.724449863833831e-05
0.3000058112079657,0.0003219592738075413,0.3000017991688693,8.20181205736529e-05,0.3000014201661538,5.933895984583105e-05,0.3000010332935944,3.038630234771353e-05,0.3000058112079657,0.0003389543013717633,0.3000011815832718,4.289275274080992e-05
0.3000066133891658,0.0003673434369504839,0.3000020165572542,9.286968231949831e-05,0.3000015942550887,6.747398735643939e-05,0.3000011409334211,3.469422575234868e-05,0.3000066133891658,0.0003857385157942372,0.3000013178149067,4.878967750630935e-05
0.3000076994381381,0.0004292512570970631,0.3000022561644302,0.0001052085139583148,0.3000017767565621,7.635253405145248e-05,0.3000012611473802,3.994652235590487e-05,0.3000076994381381,0.0004490762616765065,0.3000014617489841,5.539772695206723e-05
0.3000085342870651,0.0004771502838634879,0.3000025861968945,0.0001228061079101072,0.3000019934119686,8.735739968026673e-05,0.3000014540280541,4.92069664004832e-05,0.3000085342870651,0.0004977626079605835,0.3000016390909782,6.40585577505152e-05
0.3000093481276613,0.0005240454087210844,0.3000029173476148,0.0001410157715674994,0.3000021799165195,9.718956555818974e-05,0.3000015953308351,5.647251032200106e-05,0.3000093481276613,0.0005452224956720986,0.3000017870408048,7.166002802028764e-05
0.3000101275669842,0.0005690950899113049,0.3000031567539901,0.0001544312684788014,0.3000023921043771,0.0001086930137281169,0.3000017065306066,6.237881516253882e-05,0.3000101275669842,0.0005906750334530309,0.3000019430221568,7.995569834594593e-05
0.3000108998156186,0.0006138208978669482,0.3000033829980202,0.0001672358183966165,0.300002583456867,0.0001192792307698599,0.3000018204032744,6.852807777627349e-05,0.3000108998156186,0.0006357070859270009,0.3000020889436479,8.790175483002342e-05
0.3000117189678037,0.000661328710949694,0.3000036182948564,0.0001806337364925251,0.3000027673145299,0.0001295789650787457,0.30000194137459,7.512297539001598e-05,0.3000117189678037,0.0006834729532304296,0.3000022333719264,9.588197598871817e-05
0.3000126222676018,0.0007137651856906063,0.3000038748844113,0.0001952995333426027,0.3000029610328024,0.0001405165342165517,0.3000020812654452,8.279006083757888e-05,0.3000126222676018,0.0007361440691209808,0.3000023881108815,0.0001045092428025385
0.3000136531975539,0.0007736460797431418,0.3000041733585574,0.0002123990008842978,0.3000031738688411,0.0001525930388711039,0.3000022531266652,9.223640189175032e-05,0.3000136531975539,0.0007962553197153888,0.3000025615706545,0.0001142337199295076
0.3000148663862788,0.0008441380536482974,0.300004533531862,0.0002330610773429539,0.3000034194333562,0.0001665684277819707,0.3000024737434988,0.0001043788727153782,0.3000148663862788,0.0008669910314610674,0.3000027654463681,0.0001257000415295187
0.3000163382748474,0.0009296766275812897,0.3000049835074797,0.0002588926788524157,0.300003714476506,0.0001833882092322023,0.3000027720015914,0.0001208020875757908,0.3000163382748474,0.0009528065556234366,0.3000030154046686,0.0001397818725313133
0.30001819169522,0.001037393420991555,0.3000055700270825,0.0002925720370411067,0.3000040831049526,0.0002044205345781567,0.3000032057993786,0.0001446895654047483,0.30001819169522,0.001060860541134967,0.3000033358215277,0.0001578463968490963
0.3000206454715251,0.001179997243541747,0.3000063819507309,0.0003391968950880887,0.300004566247869,0.000231995240623795,0.3000039238224843,0.0001842259698800202,0.3000206454715251,0.001203904871723671,0.3000037710007304,0.0001823860927942947
0.3000241431344653,0.001383249755809134,0.300007620937661,0.0004103429202383343,0.3000052432164226,0.0002706340993594316,0.3000052531649553,0.0002574287737670647,0.3000241431344653,0.001407782962943083,0.3000044154030133,0.0002187231818154896
0.3000297869451741,0.001711169037220673,0.3000099160987235,0.0005421294076160035,0.3000062997000693,0.0003309313759248875,0.3000069723191304,0.0003521406610911842,0.3000297869451741,0.001736709471313908,0.3000055319040871,0.0002816779207098923
0.3000410745665915,0.002366836546468453,0.3000135815750439,0.0007525907554302809,0.3000083718391545,0.0004491900226404106,0.3000087318082779,0.0004491911605798786,0.3000410745665915,0.002394376877260296,0.300007532733949,0.0003944992717255636
0.3000555076752852,0.003204898931683989,0.300017998338485,0.001006199106711382,0.3000114139918034,0.0006228113970093397,0.3000103326129961,0.0005376950118502622,0.3000555076752852,0.003234954055755912,0.3000100395916105,0.0005358873283647038
0.3000714706415502,0.004131398522336599,0.3000227364769573,0.00127831410428036,0.3000149594609056,0.0008251916953100562,0.3000117198036293,0.0006146694312676129,0.3000714706415502,0.004164158536214935,0.3000126726205594,0.0006844839374517471
0.3000882620145507,0.005105564282427422,0.3000273496300108,0.001543368560699106,0.3000186404286667,0.001035397738239631,0.3000129342343935,0.0006823875990443329,0.3000882620145507,0.00514105114829852,0.3000151537463884,0.0008246791926216703
0.3001049388447249,0.006072704510952542,0.3000315806452562,0.001786647189278773,0.3000220968193608,0.001232941863981742,0.3000140474331219,0.0007448279756279703,0.3001049388447249,0.006110738813650235,0.3000173541310284,0.0009492530781486224
0.3001212171308321,0.007016410968556079,0.3000354575388972,0.002009795796781632,0.3000252058989006,0.001410860555175059,0.3000151396915832,0.0008065037349002856,0.3001212171308321,0.007056733082107969,0.3000193109350484,0.001060329353111917
0.3001373699281972,0.007952571611156901,0.3000391151391546,0.002220596795159591,0.3000280366091537,0.001573121525011976,0.30001632539868,0.0008739451943057156,0.3001373699281972,0.00799492746536315,0.3000211180332419,0.001163239965692832
0.300153979255516,0.00891494505505082,0.3000427401451223,0.002429837941066701,0.3000307129797692,0.001726848285679153,0.3000179587559056,0.0009676030374806771,0.300153979255516,0.008959111614586235,0.3000228872877374,0.001264370017631298
0.3001722100287968,0.00997100015499257,0.300046623734928,0.002654387125073661,0.3000333972404815,0.001881387466644962,0.3000196172419219,0.001063381768679305,0.3001722100287968,0.01001680759540341,0.3000247786275028,0.001372921543389545
0.3001955543807799,0.01132283647764597,0.3000515172837346,0.002937866012934961,0.3000363548884182,0.002052103912184261,0.3000208541811708,0.00113512530232908,0.3001955543807799,0.01137024027990238,0.3000272087086382,0.001513024151328652
0.3002153064033207,0.01246620607512452,0.3000556891179949,0.003179929341835306,0.3000404955022599,0.002291793429430464,0.3000220379232547,0.001203932987022041,0.3002153064033207,0.0125145786620745,0.3000292630785451,0.001631922598397821
0.3002359521234017,0.01366079203727546,0.3000600586240198,0.003433742661532291,0.3000445747569612,0.002528529245960373,0.3000232760796854,0.001275991430916634,0.3002359521234017,0.01370988856945746,0.3000313250086521,0.001751563206731052
0.3002548729420498,0.01475504001582155,0.3000640950947402,0.003668379607010148,0.3000476324883399,0.002706249512929834,0.3000246588549177,0.00135652109886061,0.3002548729420498,0.01480461099306257,0.3000332653780815,0.001864337231403324
0.3002733824966855,0.01582495507363301,0.3000680972377823,0.003901113989917538,0.3000505507610525,0.002875991227687752,0.3000263197103509,0.001453279637885483,0.3002733824966855,0.01587487058718356,0.3000352210082676,0.001978110503631501
0.3002929204882742,0.0169536841742132,0.3000723866923096,0.004150604931726994,0.3000535795213303,0.003052229551062861,0.3000284057780555,0.001574827866141082,0.3002929204882742,0.01700388031064157,0.3000373472471183,0.002101880416371269
0.3003144063124044,0.01819415340545913,0.3000771968436748,0.004430397148977388,0.3000569324636923,0.003247368471636329,0.3000311449240115,0.001734429888541506,0.3003144063124044,0.0182445976219073,0.3000397737395996,0.002243172137355226
0.3003390405956635,0.01961534853418669,0.3000828476436215,0.004759070613390284,0.3000609069229042,0.003478691135163671,0.3000349508561255,0.001956171457865849,0.3003390405956635,0.01966603237885564,0.3000426757244123,0.002412173113204692
0.300368224349186,0.02129753338603685,0.3000897470332063,0.005160310200300902,0.3000658115729713,0.003764138030009973,0.3000407272145972,0.002292660053092273,0.300368224349186,0.02134846858353914,0.30004629326351,0.002622845688863317
0.3004038981478017,0.02335161221893153,0.3000985133245159,0.005670003889918967,0.3000721014622227,0.004130152993092671,0.3000510831828987,0.002895758530693168,0.3004038981478017,0.02340283244570263,0.300051014034783,0.002897740682504329
0.3004491903637991,0.02595601097621826,0.3001102365545731,0.006351395903871481,0.3000805595125413,0.004622222228389577,0.3000717951195017,0.004101329403978328,0.3004491903637991,0.02600757943334261,0.3000575686469432,0.00327935446099216
0.3005097220210908,0.02943058298237508,0.3001271306855152,0.007332870554026811,0.3000927696718618,0.005332337136480762,0.3001109310928433,0.0063770294759371,0.3005097220210908,0.02948260971119004,0.3000675917031235,0.003862741334643231
0.3005970379484404,0.0344302639901974,0.3001547312886551,0.008935153794322167,0.3001126861958793,0.006490014824935058,0.3001892030395265,0.01091953365510269,0.3005970379484404,0.03448294840958419,0.3000860006279838,0.004933713227980721
0.3007401173670071,0.04259154994254332,0.300209932494935,0.01213529931206123,0.3001525192439143,0.008803063676075132,0.3003457469328929,0.01996906537927517,0.3007401173670071,0.04264530791947768,0.3001228184777044,0.007073685108677139
0.3010262762041406,0.05879781682984309,0.3003203349074948,0.01851795238473426,0.3002321853399844,0.01341995777944209,0.3006588347196257,0.0379270828292097,0.3010262762041406,0.05885370320856484,0.3001902872979859,0.01098838083495554
0.3015985938784075,0.09075027839240188,0.3005211620193537,0.03006824335807296,0.3003774711103829,0.02180821177754104,0.3012850102930912,0.07328575179872227,0.3015985938784075,0.09081034204556626,0.3003252249385487,0.0187914108811065
0.3027432292269413,0.1528553195112456,0.3009228162430717,0.05293816179838922,0.3006680426511801,0.03846334538835811,0.3025373614400224,0.1418271170969367,0.3027432292269413,0.1529234308440219,0.3005951002196743,0.03429257610863859
0.3046792212133655,0.2526516904323502,0.3017261246905076,0.09776961855486378,0.3012491857327744,0.07129356274881435,0.303008493696256,0.1668805762305919,0.3046792212133655,0.252732548959248,0.3011348507819256,0.06487970214195696
0.3052418512337829,0.2804667432897677,0.3033327415853795,0.1839103866741006,0.302411471895963,0.1350766001520528,0.3039507582087232,0.2158224864039584,0.3052418512337829,0.2805511280130739,0.3022143519064283,0.1244275537011207
0.3063671112746176,0.3345561380532932,0.3038462852522171,0.2104858786201041,0.3042670438296612,0.2319197001153939,0.3058352872336578,0.3092132649630597,0.3063671112746176,0.3346473177456345,0.3040211716463767,0.2194243106795477
0.3069297412950349,0.3608494925102524,0.3048733725858924,0.2622914148579168,0.3048083000249419,0.2590579559188295,0.3064567186514408,0.3387452249740336,0.3069297412950349,0.360943955966795,0.3045551997011224,0.2464237540462485
0.3080550013358696,0.4119797636436318,0.306927547253243,0.3607304847306469,0.3058908124155034,0.3118874949999093,0.3076995814870069,0.39600528153198,0.3080550013358696,0.4120805696589582,0.305623255810614,0.2990020092477519
0.3086176313562869,0.4368346580052051,0.3075183275652838,0.3878157933697152,0.3064320686107841,0.3375959624538769,0.3083210129047899,0.423757935325379,0.3086176313562869,0.4369385316848615,0.3061572838653598,0.3245974700757838
0.3097428913971216,0.4851676853299705,0.3086998881893654,0.4404122708128486,0.3075145810013455,0.3876421442421645,0.309563875740356,0.4775680512350994,0.3097428913971216,0.4852774862920025,0.3072253399748514,0.3744416200296724
0.310305521417539,0.5086628123960543,0.3092906685014062,0.4659438235713754,0.3080558371966263,0.4119961430790021,0.310185307158139,0.5036485950506505,0.310305521417539,0.5087754813925329,0.3077593680295971,0.3987060975719105
0.3114307814583737,0.5543516232906325,0.3104722291254878,0.5155230756043671,0.3091383495871877,0.4594056048066033,0.3114281699937051,0.5542166254957172,0.3114307814583737,0.5544698354727158,0.3088274241390887,0.4459583122716976
0.311993411478791,0.5765613714795971,0.3110630094375286,0.5395899951830625,0.3096796057824684,0.4824764941367359,0.3120496014114881,0.5787258029325302,0.311993411478791,0.5766822667721594,0.3093614521938345,0.468961016739032
0.3131186715196257,0.6197506229775074,0.3122445700616102,0.5863251016780452,0.3107621181730299,0.5273881498041016,0.3132924642470542,0.6262470821188196,0.3131186715196257,0.6198767051247147,0.3104295083033261,0.5137560754988956
0.313681301540043,0.640745311720159,0.312835350373651,0.6090114061103648,0.3113033743683106,0.5492435297247388,0.3139138956648372,0.649279567560901,0.313681301540043,0.6408739051888753,0.3109635363580718,0.5355626186840607
0.3148065615808777,0.6815717480703783,0.3140169109977325,0.6530655205994542,0.3123858867588721,0.5917889756570184,0.3151567585004033,0.6939376618493792,0.3148065615808777,0.6817051969786385,0.3120315924675634,0.5780282932328095
0.3153691916012951,0.7014178502374541,0.3146076913097733,0.674450408664899,0.3129271429541528,0.6124928851884347,0.3157781899181863,0.7155824259913515,0.3153691916012951,0.7015536505130984,0.3125656205223092,0.5987008755189928
0.3164944516421297,0.740010735501711,0.3157892519338549,0.7159773262382236,0.3140096553447143,0.6527967852978988,0.3170210527537524,0.7575498426154064,0.3164944516421297,0.7401510823308951,0.3136336766318008,0.6389582941437996
0.3170570816625471,0.7587710877170226,0.3163800322458957,0.736135453849123,0.314550911539995,0.6724098898796773,0.3176424841715355,0.7778904959817203,0.3170570816625471,0.7589136366955623,0.3141677046865465,0.6585558817876453
0.3181823417033818,0.7952526147827972,0.3175615928699773,0.7752801477670751,0.3156334239305564,0.7105903406981965,0.3188853470071015,0.8173293491436727,0.3181823417033818,0.7953994219261676,0.3152357607960381,0.6967198746055632
0.3187449717237991,0.8129866162638144,0.3181523731820181,0.7942818884636422,0.3161746801258372,0.7291701098401244,0.3195067784248846,0.8364444649471132,0.3187449717237991,0.8131354861326767,0.3157697888507839,0.7152983678314773
0.3198702317646338,0.847472293537162,0.3193339338060997,0.8311810160421712,0.3172571925163986,0.7653389863733032,0.3207496412604506,0.8735071018414959,0.3198702317646338,0.8476251519264525,0.3168378449602754,0.7514777941559683
0.3221207518463032,0.9126818013395015,0.3199247141181405,0.8490927065743796,0.3177984487116793,0.7829398619691129,0.3213710726782337,0.8914705194141463,0.3221207518463032,0.9128421256143433,0.3173718730150212,0.769090186530178
0.3231014772169079,0.9396036357972954,0.3211062747422221,0.8838750860978243,0.3188809611022408,0.8172031453670391,0.3226139355137997,0.9263001085747156,0.3231014772169079,0.9397670277658237,0.3184399291245128,0.8033882452496602
0.3250629279581174,0.9908776159789012,0.3216970550542629,0.9007592579394451,0.3194222172975215,0.8338767011566236,0.3232353669315828,0.9431812185347774,0.3250629279581174,0.9910467851512355,0.3189739571792586,0.8200847747817229
0.3260436533287221,1.015284543984156,0.3228786156783445,0.9335463182491832,0.320504729688083,0.8663347891487397,0.3244782297671489,0.975912302763478,0.3260436533287221,1.015456447501184,0.3200420132887501,0.8525992986239145
0.3280051040699316,1.061768756500771,0.3234693959903853,0.9494619158454245,0.3226697544692059,0.927840806873206,0.3250996611849319,0.99177631501349,0.3280051040699316,1.061945810995355,0.3221781255077333,0.9142565416227132
0.3289858294405363,1.083895706594684,0.3246509566144669,0.9803681201624784,0.3236752011696893,0.9549297118797555,0.326342524020498,1.022535331017181,0.3289858294405363,1.084075199346939,0.3231820558178974,0.9417521892230621
0.3309472801817457,1.126037589827016,0.3252417369265077,0.9953707066683664,0.324177924519931,0.9681374931640925,0.326963955438281,1.037443526604652,0.3309472801817457,1.126221672502993,0.3236840209729794,0.9551587961781961
0.3319280055523505,1.146097547939314,0.3264232975505892,1.024503952121519,0.3251833712204144,0.9938982712864289,0.3282068182738471,1.066349293339739,0.3319280055523505,1.146283802891954,0.3246879512831435,0.9813083568604876
0.3338894562935599,1.18430274426807,0.32701407786263,1.038645903345887,0.3271942646213812,1.042900675897599,0.3288282496916301,1.080359261150075,0.3338894562935599,1.184493084886462,0.3266958119034717,1.031054057102573
0.3348701816641647,1.202488800384437,0.3281956384867116,1.066107897594328,0.3280330558192147,1.062389628147957,0.3300711125271962,1.107523438756315,0.3348701816641647,1.202681074059462,0.3275383337797917,1.05095642619027
0.3368316324053741,1.237125059380086,0.3287864187987524,1.079438584824033,0.3297106382148817,1.099770319497894,0.3306925439449792,1.120689297950167,0.3368316324053741,1.237320964926015,0.3292233775324317,1.089122982431891
0.3378123577759788,1.253612266084954,0.329967979422834,1.105325201085169,0.3305494294127151,1.117691267813357,0.3319354067805453,1.14621681904269,0.3378123577759788,1.25380988926972,0.3300658994087518,1.10741725900342
0.3397738085171883,1.28501298409615,0.3305587597348748,1.11789116342599,0.3322270118083821,1.152064453867293,0.3325568381983283,1.158589428095355,0.3397738085171883,1.285213830317845,0.3317509431613918,1.142499991023991
0.340754533887793,1.299960041452536,0.3317403203589564,1.142292775144759,0.3330658030062156,1.168543552052625,0.3337997010338944,1.182578903078155,0.340754533887793,1.300162411132709,0.3325934650377118,1.159316105916959
0.3427159846290025,1.328427470582118,0.3323311006709972,1.154137881979319,0.3347433854018825,1.200151206711428,0.3344211324516774,1.194206056227326,0.3427159846290025,1.328632694631967,0.3342785087903518,1.191564185742576
0.3436967099996072,1.341978253650456,0.3335126612950788,1.177139678305067,0.335582176599716,1.215304461648109,0.3356639952872435,1.216750154191816,0.3436967099996072,1.342184825973015,0.3351210306666718,1.207021574336929
0.3456581607408167,1.367786411011253,0.3341034416071196,1.188305282433916,0.337259758995383,1.24436909120637,0.3362854267050265,1.22767676605163,0.3456581607408167,1.36799550499849,0.3368060744193118,1.23666404175722
0.3466388861114214,1.380071354693262,0.3352850022312012,1.209987565604452,0.3380985501932164,1.258303176284975,0.3375282895405926,1.248862572730048,0.3466388861114214,1.380281638790028,0.3376485962956318,1.250872489139099
0.3486003368526309,1.403468659926039,0.3376481234793643,1.250872431452763,0.3397761325888834,1.285029385047573,0.3381497209583756,1.25913085178389,0.3486003368526309,1.403681165239193,0.3393336400482718,1.278119877737525
0.3495810622232356,1.414606014455866,0.3388296841034459,1.27013842332164,0.3406149237867169,1.297842391127046,0.3393925837939417,1.279040205939093,0.3495810622232356,1.414819566996439,0.3401761619245918,1.291180298450843
0.3515425129644451,1.435817680884028,0.3394204644154867,1.279490582348385,0.3422925061823838,1.322418321697265,0.3400140152117248,1.28868981758081,0.3515425129644451,1.436033183170766,0.3418612056772318,1.316226130850517
0.3525232383350498,1.44591465004607,0.3406020250395683,1.297651379532314,0.3431312973802173,1.334200447601915,0.3412568780472908,1.307399627130967,0.3525232383350498,1.446131070415919,0.3427037275535518,1.328231285608316
0.3544846890762592,1.465144852474314,0.3429651462877315,1.331896016591196,0.3448088797758843,1.356799105295952,0.3418783094650739,1.316467846883899,0.3544846890762592,1.465362977188448,0.3443887713061918,1.351253447911407
0.355465414446864,1.474298625499958,0.3439497654332546,1.345387212840442,0.3456476709737177,1.367633292765722,0.3431211723006399,1.334050385982504,0.355465414446864,1.474517551519501,0.3452312931825118,1.362288602405509
0.3574268651880734,1.491732465516884,0.3459190037243008,1.371076917999157,0.3473252533693847,1.388413763480107,0.343742603718423,1.342572243487873,0.3574268651880734,1.491952873959003,0.3469163369351518,1.383450607589642
0.3584075905586782,1.500031152590082,0.346903622869824,1.383303082786705,0.3481640445672182,1.398376281039403,0.344985466553989,1.359095431706126,0.3584075905586782,1.500252256705923,0.3477588588114718,1.39359413807345
0.3603690412998876,1.515836440287385,0.3488728611608702,1.406583934246132,0.3498416269628851,1.417484851140794,0.3456068979717721,1.367103846036758,0.3603690412998876,1.51605882607863,0.3494439025641118,1.413046287314312
0.3613497666704923,1.523359920661954,0.3498574803063933,1.417663684980757,0.3506804181607186,1.426645830994607,0.3468497608073381,1.382631510726303,0.3613497666704923,1.523582906553484,0.3502864244404318,1.422370237258255
0.3633112174117018,1.537688789916991,0.3518267185974395,1.438761558702293,0.3523580005563856,1.444217017112888,0.3474711922251212,1.39015741754818,0.3633112174117018,1.537912875855809,0.3519714681930718,1.440250687423839
0.3642919427823065,1.544509480807817,0.3528113377429626,1.448802394121848,0.353196791754219,1.452640948848585,0.3487140550606873,1.40474954039734,0.3642919427823065,1.544734080362022,0.3528139900693918,1.448821279195885
0.366253393523516,1.557499853675128,0.3547805760340089,1.467921986839267,0.354874374149886,1.468798444820667,0.3493354864784703,1.411822011470043,0.366253393523516,1.557725388935289,0.3544990338220318,1.465257024092118
0.3672341188941207,1.563683407323242,0.355765195179532,1.477021325533269,0.3557131653477195,1.476544629390093,0.3505783493140364,1.425534960205698,0.3672341188941207,1.563909377938475,0.3553415556983518,1.473135129296645
0.3691955696353302,1.575460321628793,0.3577344334705782,1.494348139742061,0.3573907477433864,1.491402177019067,0.3530640749851685,1.451313991096321,0.3691955696353302,1.575687079263936,0.3570265994509918,1.488242901632116
0.3701762950059349,1.581066257249192,0.3587190526161013,1.502594265451292,0.3582295389412199,1.498525144196194,0.3543069378207346,1.463424303740383,0.3701762950059349,1.581293379435217,0.3578691213273118,1.495484473447042
0.3721377457471444,1.591743070164884,0.3606882909071475,1.518296409235821,0.3599071213368868,1.512187333954597,0.3549283692385176,1.46929389891715,0.3721377457471444,1.59197084489064,0.3595541650799518,1.509371573921836
0.3731184711177491,1.596825346859409,0.3616729100526707,1.5257693274063,0.3607459125347203,1.518737226206986,0.3561712320740837,1.480674580162426,0.3731184711177491,1.597053422106464,0.3603966869562718,1.516028044504153
0.3750799218589586,1.606504826042167,0.3636421483437169,1.539999145485276,0.3624234949303873,1.531300233519994,0.3586569577452158,1.502069180847643,0.3750799218589586,1.606733432271544,0.3620817307089118,1.528793103910503
0.3760606472295633,1.611112362191843,0.36462676748924,1.546771359511738,0.3632622861282208,1.537323158996045,0.3597273000571853,1.510749447162406,0.3760606472295633,1.611341211085663,0.3629242525852318,1.534911749692407
0.3780220979707727,1.619887674990134,0.3665960057802862,1.559666911346872,0.3649398685238877,1.548875421287158,0.3618679846811242,1.527207996742232,0.3780220979707727,1.620116945101122,0.3646092963378718,1.546645429439287
0.3790028233413775,1.624064819126678,0.3675806249258093,1.565804126030179,0.3657786597217212,1.55441377840377,0.3629383269930936,1.53500721011757,0.3790028233413775,1.624294279689122,0.3654518182141918,1.552269706909116
0.3809642740825869,1.632020429377409,0.3695498632168556,1.577490525336918,0.3674562421173881,1.565036617668682,0.3650790116170325,1.549795205110516,0.3809642740825869,1.632250212192986,0.3671368619668318,1.563055342945742
0.3819449994531917,1.635807387067378,0.3705344823623787,1.583052284380184,0.3682950333152216,1.570129393584105,0.366149353929002,1.556802793155317,0.3819449994531917,1.636037313302664,0.3679793838431518,1.568225197298372
0.3839064501944011,1.643019868118639,0.3725037206534249,1.593642913035938,0.3699726157108886,1.579897588875097,0.3682900385529409,1.570089802290228,0.3839064501944011,1.643250027577565,0.3696644275957918,1.578139392009666
0.3848871755650058,1.646453088971541,0.373488339798948,1.598683176764149,0.3708114069087221,1.584580633947975,0.3693603808649104,1.576386118979125,0.3848871755650058,1.64668334959494,0.3705069494721118,1.582891540858393
0.3868486263062153,1.652991860763326,0.3754575780899942,1.608280784891007,0.372488989304389,1.593562947798659,0.3715010654888493,1.588324499769925,0.3868486263062153,1.653222274753757,0.3721919932247518,1.592004707136045
0.3907715277886342,1.664854214575825,0.3764421972355174,1.612848453799044,0.3733277805022225,1.597869227965228,0.3725714078008187,1.593981742679953,0.3907715277886342,1.66508476921716,0.3730345151010718,1.596372901300869
0.3919314955235608,1.668074806164987,0.3784114355265636,1.621546156693827,0.3750053628978894,1.606128890461278,0.3747120924247576,1.60470838761927,0.3919314955235608,1.6683054017492,0.3747195588537118,1.604749762654034
0.394251430993414,1.674154253150914,0.3793960546720867,1.625685545902297,0.3758441540957229,1.610088719307287,0.3757824347367271,1.609791425936012,0.394251430993414,1.674384846934841,0.3755620807300318,1.608765025878494
0.3953124642340752,1.676781866998372,0.3813652929631329,1.633567727486115,0.3775217364913899,1.617683873210707,0.377923119360666,1.619429332276326,0.3953124642340752,1.677012446560572,0.3772471244826718,1.616465076135968
